,Data
0,13.25
1,10.748185485601425
2,19.437487110495567
3,11.661137785762548
4,16.473778385668993
5,14.146698020398617
6,24.56573261320591
7,14.24828771315515
8,14.6383919082582
9,13.613013695925474
10,19.94543567299843
11,21.90950234234333
12,27.349289029836655
13,12.551063156686723
14,12.101359656080604
15,12.506363739259541
16,21.048021763563156
17,12.200240269303322
18,9.18370459228754
19,9.464092053472996
20,11.563611712306738
21,9.755315832793713
22,11.3983592428267
23,9.556199967861176
24,11.12068086117506
25,17.813407257199287
26,12.672970748506486
27,13.205300551722758
28,9.959849659353495
29,10.65336849167943
30,16.011883977800608
31,15.279083985835314
32,9.518273249268532
33,13.26354528660886
34,22.342951118946075
35,15.006823763251305
36,12.473855031654239
37,12.840932322200388
38,21.268809869885445
39,10.398716989904642
40,15.046105120331049
41,12.274739364162087
42,11.661137785762548
43,8.350669644773006
44,17.2743049710989
45,16.40198827162385
46,10.089884489774704
47,10.878220118582249
48,7.3821815103292465
49,7.666632689535618
50,9.014388799667358
51,6.891842260956764
52,9.614444881677628
53,45.64355444908142
54,33.16428115963936
55,19.563458420336246
56,12.836868727579713
57,14.35665000602603
58,10.88905643671751
59,12.357365598902106
60,16.801712058484554
61,16.175327103585005
62,16.310820568352938
63,17.885500639677048
64,17.04634267091751
65,17.06957706063986
66,15.754450146108866
67,18.59192457050085
68,17.752054631710052
69,17.72061698883772
70,17.63144975155592
71,17.684436038136482
72,17.81513051688671
73,17.466140024363995
74,18.103684902191162
75,17.497713111341
76,17.52633249014616
77,18.369077160954475
78,16.800226122140884
79,18.246702820062637
80,16.723023772239685
81,18.28676189482212
82,16.953263349831104
83,17.979759074747562
84,17.579108700156212
85,17.439720526337624
86,19.105252593755722
87,18.49897200614214
88,18.617119938135147
89,17.893786422908306
