,Data
0,104.0
1,64.03636503219604
2,83.13570487499237
3,75.63464570045471
4,80.20461881160736
5,64.2443778514862
6,80.02181994915009
7,26.272620677947998
8,87.22662055492401
9,61.407843351364136
10,50.59118604660034
11,39.76192331314087
12,65.91478157043457
13,112.05576080083847
14,88.65119051933289
15,85.84617269039154
16,52.94866466522217
17,110.99678778648376
18,233.1758337020874
19,259.5051803588867
20,190.19285917282104
21,157.84374618530273
22,101.9639977812767
23,328.17454719543457
24,217.34796524047852
25,194.61155319213867
26,110.63749355077744
27,162.67846584320068
28,117.15522158145905
29,183.5175485610962
30,139.62058281898499
31,80.41263163089752
32,96.65652495622635
33,111.0850350856781
34,172.46766757965088
35,224.24388790130615
36,224.5968894958496
37,108.51954674720764
38,87.22031629085541
39,86.33783864974976
40,84.71155858039856
41,78.97545313835144
42,83.50760686397552
43,67.57888412475586
44,94.22971105575562
45,77.09073233604431
46,132.29601669311523
47,88.12800788879395
48,55.350263833999634
49,65.7382869720459
50,111.9296925663948
51,88.83398938179016
52,72.1047351360321
53,142.00327229499817
54,99.40481254458427
55,120.23128712177277
56,139.47560334205627
57,97.25534868240356
58,128.72828674316406
59,69.65270495414734
60,62.38487100601196
61,48.86405324935913
62,58.53348636627197
63,58.09855103492737
64,57.98508977890015
65,80.30547308921814
66,63.65185761451721
67,56.239044189453125
68,56.09406781196594
69,50.4903302192688
70,90.75653111934662
71,73.251953125
72,51.007211685180664
73,47.73573875427246
74,56.23273992538452
75,63.815746784210205
76,69.91114568710327
77,97.38141691684723
78,63.12237071990967
79,56.98914933204651
80,79.21498262882233
81,89.18067741394043
82,88.85920333862305
83,114.87968987226486
84,318.00084114074707
85,278.1506767272949
86,269.8932065963745
87,159.898663520813
88,184.60173320770264
89,195.94157314300537
90,145.02047634124756
91,136.51555919647217
92,154.57699990272522
93,139.91322588920593
94,142.08145570755005
95,146.78881931304932
96,147.1230878829956
97,134.17592096328735
98,148.17854380607605
99,146.2415509223938
100,131.36705207824707
101,147.17689728736877
102,141.9124059677124
103,147.12765955924988
